sentID.BTEC	sentID	dialect	pred_dialect	raw	CODA
14105	4895	RAB	RAB	كنقلب على شي هدية لولد صغير.	كنقلب على شي هدية لولد صغير.
14116	4896	RAB	RAB	كنضن باللي هادا هو النوع اللي خصنا نستوردوه.	كنظن باللي هادا هو النوع اللي خصنا نستوردوه.
14119	4897	RAB	RAB	طوموبيلتي تخسرات. أنا محتاج يجي الديباناج دابا.	طوموبيلتي تخسرات. انا محتاج يجي الديباناج دابا.
14123	4898	RAB	RAB	بغيت شي كتاب بالصور، عافاك.	بغيت شي كتاب بالصور، عافاك.
14217	4899	RAB	RAB	عافاك خدمو بحال صينية.	عافاك خدمه بحال صينية.
14228	4900	RAB	RAB	غادي تمشي للمدرسة؟	غادي تمشي للمدرسة؟
14244	4901	RAB	RAB	دور على اليمين فالقنت التاني وغادي تلقى واحد.	دور على اليمين فالقنت الثاني وغادي تلقى واحد.
14282	4902	RAB	RAB	يمكن ليك تاخدو غيرمورا هاد الباب.	يمكن ليك تاخذه غير مورا هاد الباب.
14350	4903	RAB	RAB	ماكاين مشكل. عندنا الوقت كلو.	ما كاين مشكل. عندنا الوقت كله.
14361	4904	RAB	RAB	اشكون اللي أكتار شعبية؟	اشكون اللي أكتار شعبية؟
14387	4905	RAB	RAB	هاد الشي وقع مابين شارينغ كروس و غرين بارك.	هاد الشي وقع ما بين شارينغ كروس وغرين بارك.
14430	4906	RAB	RAB	شي فاكهة، عافاك.	شي فاكهة، عافاك.
14472	4907	RAB	RAB	واش كاتلعب شي رياضة؟	واش كتلعب شي رياضة؟
14482	4908	RAB	RAB	واش هو قريب؟ أو لا بعيد بالمشي؟	واش هو قريب؟ اولا بعيد بالمشي؟
14517	4909	RAB	RAB	عندي حفلة هاد الليلة، إذن صاوب ليا شعري، عافاك.	عندي حفلة هاد الليلة، اذن صاوب لي شعري، عافاك.
14521	4910	RAB	RAB	كيفاش كتتنطق السمية دهاد البلاصة؟	كيفاش كتنطق السمية دهاد البلاصة؟
14525	4911	RAB	RAB	اشنو هو مقدار الميزانية دالإشهار ديالك؟	اشنو هو مقدار الميزانية دالاشهار ديالك؟
14551	4912	RAB	RAB	بغيت شي بلاصة كيقدموفيها الأكل المحلي.	بغيت شي بلاصة كيقدموا فيها الاكل المحلي.
14561	4913	RAB	RAB	بغيت نمشي فحالي فأقرب وقت ممكن. كاين شي رحلة قريبة؟	بغيت نمشي فحالي فاقرب وقت ممكن. كاين شي رحلة قريبة؟
14562	4914	RAB	RAB	شكرا ليك على كل النصائح. انتا ضرييف.	شكرا ليك على كل النصائح. انت ضريف.
14570	4915	RAB	RAB	بغينا ناخدو طاولة قريبة من النافذة.	بغينا ناخذوا طاولة قريبة من النافذة.
14616	4916	RAB	RAB	بغيت نرجع للأوطيل باش نلقى الكاميرا ديالي.	بغيت نرجع للاوطيل باش نلقى الكاميرا ديالي.
14623	4917	RAB	RAB	بغيت ندوز اتصال لطوكيو من محطة لمحطة، عافاك.	بغيت ندوز اتصال لطوكيو من محطة لمحطة، عافاك.
14648	4918	RAB	RAB	شكون فيهوم جانغوفرو؟	شكون فيهم جانغوفرو؟
14650	4919	RAB	RAB	يمكن ليك تديرو فنص ساعة؟	يمكن ليك تديره فنص ساعة؟
14674	4920	RAB	RAB	نعم، جبت مونيكة يابانية لصاحبي.	نعم، جبت مونيكة يابانية لصاحبي.
14707	4921	RAB	RAB	هادي أعاصير. غير كاتضرب اليابان كاتسبب فالكوارث.	هادي اعاصير. غير كتضرب اليابان كتسبب فالكوارث.
14717	4922	RAB	DOH	بغيت نسخة من لي ريديرز الف وتسعمية وربعة وربعين موديل مية وواحد.	بغيت نسخة من لي ريديرز الف وتسعمية واربعة واربعين موديل مية وواحد.
14731	4923	RAB	RAB	نعم، بلحاق عافاك ماتخليهومشيمشيو للعمق أولا للجاكوزي.	نعم، بالحق عافاك ما تخليهومش يمشيوا للعمق أولا للجاكوزي.
14747	4924	RAB	RAB	وقتاش كتحل؟	وقتاش كتحل؟
14749	4925	RAB	RAB	كاين واحد مورا هاد القاعة.	كاين واحد مورا هاد القاعة.
14775	4926	RAB	RAB	معاك سوجيتا من اغرفة اطلطاش عشرين. عاد وصلت، بلحاق هاد الغرفة اصغر من اللي كنت كنتوقع. نقدر نبدل الغرف؟	معاك سوجيتا من غرفة ثلاثتعش عشرين. عاد وصلت، بالحق هاد الغرفة اصغر من اللي كنت كنتوقع. نقدر نبدل الغرف؟
14860	4927	RAB	RAB	شحال كبير؟	شحال كبير؟
14897	4928	RAB	RAB	شحال دلوقت غادي تبقى فنيويورك؟	شحال دلوقت غادي تبقى فنيويورك؟
14921	4929	RAB	RAB	ارسم ليا خريطة، عافاك.	ارسم لي خريطة، عافاك.
14958	4930	RAB	RAB	فيا القبط هادي خمسيام.	في القبط هادي خمس ايام.
14964	4931	RAB	RAB	يمكن ليك تسلفني واحد الحبل دالجر؟	يمكن ليك تسلفني واحد الحبل دالجر؟
14975	4932	RAB	RAB	واش تقدر تسايفط ليا هاد الرسالة؟	واش تقدر تسايفط لي هاد الرسالة؟
14984	4933	RAB	RAB	نقدر ناخد شوية دالموتارد؟	نقدر ناخذ شوية دالموتارد؟
14987	4934	RAB	RAB	كنتلف العقل ديالي منين كنكون فالخارج، وكانفسد فلوسي شمال ويمين.	كنتلف العقل ديالي منين كنكون فالخارج، وكا نفسد فلوسي شمال ويمين.
15005	4935	RAB	RAB	"يمكن لي نحصل على جوج تذاكر ل""لي ميزيغابل"" لاسبعطاش يونيو؟"	"يمكن لي نحصل على جوج تذاكر ل#""لي ميزيغابل"" لسبعتعش يونيو؟"
15011	4936	RAB	RAB	بغيت شي وعاء دالماكلة.	بغيت شي وعاء دالماكلة.
15014	4937	RAB	RAB	مزيان، شكرا ليك. وانتا؟	مزيان، شكرا ليك. وانت؟
15043	4938	RAB	RAB	كاين مبرد عامر مشروبات فاللور دالشاريو ديالك.	كاين مبرد عامر مشروبات فاللور دالشاريو ديالك.
15058	4939	RAB	RAB	بالصح؟ ماعارفش.	بالصح؟ ما عارفش.
15063	4940	RAB	RAB	اشنو الفصيلة دالدم ديالك؟	اشنو الفصيلة دالدم ديالك؟
15075	4941	RAB	RAB	واش الشارع هودسون هو المحطة التالتة؟	واش الشارع هودسون هو المحطة الثالثة؟
15081	4942	RAB	RAB	صورنا، عافاك.	صورنا، عافاك.
15101	4943	RAB	RAB	واش احتفظتي بأرقام الشيكات ديالك؟	واش احتفظتي بارقام الشيكات ديالك؟
15148	4944	RAB	RAB	فين ووقتاش يمكن لي ناخدو؟	فين ووقتاش يمكن لي ناخذه؟
15169	4945	RAB	RAB	عافاك قاد الوضعية ديال المقعد ديالك.	عافاك قاد الوضعية ديال المقعد ديالك.
15173	4946	RAB	RAB	آسف على الإزعاج. واش نقدر نحصل على قلم أحمر؟	آسف على الازعاج. واش نقدر نحصل على قلم احمر؟
15196	4947	RAB	RAB	ممكن تشد لينا طاكسي؟	ممكن تشد لينا طاكسي؟
15239	4948	RAB	RAB	غادي نرجع.	غادي نرجع.
15258	4949	RAB	RAB	غادي نخلص بالتأمين ديالي.	غادي نخلص بالتأمين ديالي.
15300	4950	RAB	RAB	عيني كتضرني.	عيني كتضرني.
15308	4951	RAB	RAB	شكرا ليك مع ذلك بلحاق خاصني نمشي.	شكرا ليك مع ذلك بالحق خاصني نمشي.
15336	4952	RAB	RAB	كانضن كاين شي غلط فالفاتورة. تقدر تتحقق، عافاك؟	كنظن كاين شي غلط فالفاتورة. تقدر تتحقق، عافاك؟
15349	4953	RAB	RAB	إينا نوع ديال الريحة بغيتي؟	اينا نوع ديال الريحة بغيتي؟
15353	4954	RAB	RAB	بغيت نهبط فسان بوول.	بغيت نهبط فسان بوول.
15360	4955	RAB	RAB	ماعرفتش إينا واحد ندير.	ما عرفتش اينا واحد ندير.
15363	4956	RAB	RAB	ها انت. راه هادا هو الأكتر شعبية.	هاانت. راه هادا هو الاكثر شعبية.
15386	4957	RAB	RAB	"عافاك سمطة المقعد و احتارم لافتة ""ممنوع التدخين"" حتى تطفى الإشارة الضوئية."	"عافاك سمطة المقعد واحتارم لافتة ""ممنوع التدخين"" حتى تطفى الاشارة الضوئية."
15421	4958	RAB	RAB	كانحس بشي وجع صعيب فالمعدة ديالي.	كنحس بشي وجع صعيب فالمعدة ديالي.
15427	4959	RAB	RAB	بيض مقلي، مع لحم الخنزير المقدد، عافاك.	بيض مقلي، مع لحم الخنزير المقدد، عافاك.
15434	4960	RAB	RAB	حتى واحد بهاد الاسم ماكايسكن هنا.	حتى واحد بهاد الاسم ما كا يسكن هنا.
15460	4961	RAB	RAB	"يمكن لي نحصل على جوج تذاكر للكبار ل""كاتس""؟"	"يمكن لي نحصل على جوج تذاكر للكبار ل#""كاتس""؟"
15474	4962	RAB	RAB	بلو كات. مجموعة قديمة ديال الجاز.	بلو كات. مجموعة قديمة ديال الجاز.
15488	4963	RAB	RAB	واش ماكاينش شي رسوم جمركية على هاد المجوهرات؟	واش ما كاينش شي رسوم جمركية على هاد المجوهرات؟
15527	4964	RAB	RAB	مقعد غير محجوز، عافاك.	مقعد غير محجوز، عافاك.
15538	4965	RAB	RAB	واش حديقة الحيوان مسدودة؟	واش حديقة الحيوان مسدودة؟
15550	4966	RAB	RAB	بغيت نحجز واحد الغرفة صغيرة.	بغيت نحجز واحد الغرفة صغيرة.
15594	4967	RAB	RAB	بغيت ندير حجز لرحلة الخطوط الجوية اليابانية لعشرين مارس.	بغيت ندير حجز لرحلة الخطوط الجوية اليابانية لعشرين مارس.
15630	4968	RAB	RAB	القطارات كيمشيو من كينغس كروس.	القطارات كيمشيوا من كينغس كروس.
15658	4969	RAB	RAB	ماعندكش شي حاجة للأكل؟	ما عندكش شي حاجة للاكل؟
15678	4970	RAB	RAB	كيعجبني التفاح، بلحاق اليوم بغيت شوية دالعنب.	كيعجبني التفاح، بالحق اليوم بغيت شوية دالعنب.
15729	4971	RAB	RAB	نعم، أوه، وكانخلص ببطاقة الائتمان.	نعم، اوه، وكا نخلص ببطاقة الائتمان.
15767	4972	RAB	RAB	من اشمن نوع دالجلد مصنوع هاد الصاك؟	من اشمن نوع دالجلد مصنوع هاد الصاك؟
15795	4973	RAB	RAB	واش عندك تورنوفيسات؟	واش عندك تورنوفيسات؟
15807	4974	RAB	RAB	شي تحلية؟	شي تحلية؟
15873	4975	RAB	RAB	بغيت تذكرة واحدة دخمسين دولار وخمسة دعشرة دولار، عافاك.	بغيت تذكرة واحدة دخمسين دولار وخمسة دعشرة دولار، عافاك.
15907	4976	RAB	RAB	كنقلب على قميجة لبنت عمرها عشر سنين؟	كنقلب على قميجة لبنت عمرها عشر سنين؟
15916	4977	RAB	RAB	اقطع مرة واحدة، عافاك.	اقطع مرة واحدة، عافاك.
15933	4978	RAB	RAB	شحال هو تمن الطوبيس لبوسطن؟	شحال هو ثمن الطوبيس لبوسطن؟
15949	4979	RAB	RAB	اشنو تنصحني نشوف اكتار فكيوتو؟	اشنو تنصحني نشوف اكثار فكيوتو؟
15951	4980	RAB	RAB	فين خدام؟	فين خدام؟
15978	4981	RAB	RAB	واش عنيف؟	واش عنيف؟
15990	4982	RAB	RAB	شكرا ليك. كناحترم بزاف ردة الفعل ديالك.	شكرا ليك. كناحترم بزاف ردة الفعل ديالك.
16037	4983	RAB	RAB	واش عندك شي ملصقات؟	واش عندك شي ملصقات؟
16041	4984	RAB	RAB	وقتاش أقرب فرصة؟	وقتاش اقرب فرصة؟
16100	4985	RAB	RAB	تحقق من كلشي، عافاك.	تحقق من كل شي، عافاك.
16101	4986	RAB	RAB	اعطينا شي طاولة زوينة حدا المنصة، عافاك.	اعطينا شي طاولة زوينة حدا المنصة، عافاك.
16107	4987	RAB	RAB	إلا بغيتي تكمي، عافاك ارجع باللور للصف ربعين لخمسين.	ايلا بغيتي تكمي، عافاك ارجع باللور للصف اربعين لخمسين.
16122	4988	RAB	RAB	فالطابق الخامس.	فالطابق الخامس.
16123	4989	RAB	RAB	فين خاصني نعلم بيه؟	فين خاصني نعلم بيه؟
16144	4990	RAB	RAB	بغيت نمشي لأقرب محطة الطوبيس.	بغيت نمشي لاقرب محطة الطوبيس.
16171	4991	RAB	RAB	بغين نبدل الرحلة الجوية ديالي لتسعود أكتوبر.	بغيت نبدل الرحلة الجوية ديالي لتسعود اكتوبر.
16186	4992	RAB	RAB	إينا طابق؟	اينا طابق؟
16203	4993	RAB	RAB	واش تقدر توريني شي هوية؟	واش تقدر توريني شي هوية؟
16204	4994	RAB	RAB	فصيلة الدم ديالي هي إي.	فصيلة الدم ديالي هي اي.
16228	4995	RAB	RAB	شيك السفر، واخا؟	شيك السفر، وخا؟
16245	4996	RAB	CAI	أكيد. سقت فجميع أنحاء المنطقة لأكتر من عشر سنين.	اكيد. سقت فجميع أنحاء المنطقة لاكثر من عشر سنين.
16253	4997	RAB	RAB	ساروتي عافاك. الغرفة تلاتة واحد و ربعين.	ساروتي عافاك. الغرفة ثلاثة واحد واربعين.
16262	4998	RAB	RAB	عافاك صرف ليا هاد الفلوس للدولار.	عافاك اصرف لي هاد الفلوس للدولار.
16263	4999	RAB	RAB	اخديت الما مع قطع الثلج.	اخذيت الما مع قطع الثلج.
16297	5000	RAB	RAB	محتاج تاخد شي أدوية ديال المعدة.	محتاج تاخذ شي ادوية ديال المعدة.
16325	5001	RAB	RAB	فين يمكن لي نحصل على ليموزين لأوطيل هيلتون؟	فين يمكن لي نحصل على ليموزين لاوطيل هيلتون؟
16330	5002	RAB	RAB	واش يمكن ليك تصيفط لي الأمتعة اللي خليت مورايا؟	واش يمكن ليك تصيفط لي الامتعة اللي خليت موراي؟
16357	5003	RAB	RAB	واش كاين شي طوبيس من هوليداي إين؟	واش كاين شي طوبيس من هوليداي ان؟
16367	5004	RAB	RAB	شكرا ليك. يمكن ليك تدير شلاضة؟	شكرا ليك. يمكن ليك تدير شلاضة؟
16392	5005	RAB	RAB	جوج تذاكر لهاد اليلة، عافاك.	جوج تذاكر لهاد الليلة، عافاك.
16440	5006	RAB	RAB	بغيت شي وصفة لعلاج الحبوب.	بغيت شي وصفة لعلاج الحبوب.
16442	5007	RAB	RAB	بغيت نحجز فالسبعة.	بغيت نحجز فالسبعة.
16459	5008	RAB	TUN	صاحبي طاح من الحافة.	صاحبي طاح من الحافة.
16461	5009	RAB	RAB	شحال كانت تكلفة التلفون لليابان؟	شحال كانت تكلفة التلفون لليابان؟
16475	5010	RAB	RAB	بغيت نسيري صباطي.	بغيت نسيري صباطي.
16485	5011	RAB	RAB	خليت صاكي فشي بلاصة.	خليت صاكي فشي بلاصة.
16544	5012	RAB	RAB	واش كتبيع العمارة ديال أقلام الريشة؟	واش كتبيع العمارة ديال أقلام الريشة؟
16563	5013	RAB	RAB	احنا كناخدو المترو، بلحاق قبل خصنا ناخدو الرموز.	احنا كناخدوا المترو، بالحق قبل خصنا ناخذوا الرموز.
16584	5014	RAB	RAB	فين كاينة هاد البلاصة؟	فين كاينة هاد البلاصة؟
16595	5015	RAB	RAB	من بعد، سير من الممر الاخضر.	من بعد، سير من الممر الاخضر.
16610	5016	RAB	RAB	نقدر ناخد الطلب ديالك، سيدي؟	نقدر ناخذ الطلب ديالك، سيدي؟
16624	5017	RAB	RAB	واش كتعرف فين غادي ينعقد؟	واش كتعرف فين غادي ينعقد؟
16632	5018	RAB	RAB	فين كان مصنوع فالأصل، ووقتاش؟	فين كان مصنوع فالاصل، ووقتاش؟
16663	5019	RAB	RAB	خليه فبيغ أوطيل، عافاك.	خليه فبيغ أوطيل، عافاك.
16687	5020	RAB	RAB	عافاك عمرو منين ترجع الطوموبيل.	عافاك عمره منين ترجع الطوموبيل.
16692	5021	RAB	RAB	بغيت نتعشى بربعين دولار.	بغيت نتعشى باربعين دولار.
16714	5022	RAB	TUN	احنا كانستخدموا العواد باش ناكلو الوجبات.	احنا كتستخدموا العواد باش ناكلوا الوجبات.
16740	5023	RAB	RAB	كايقولو باللي حنا فالثلج.	كيقولوا باللي احنا فالثلج.
16763	5024	RAB	RAB	عافاك تأكد من طوموبيلتي.	عافاك تأكد من طوموبيلتي.
16768	5025	RAB	RAB	واش كاتعرف شي مطاعم كاتحل فوت متأخر فالليل؟	واش كتعرف شي مطاعم كتحل فوقت متأخر فالليل؟
16802	5026	RAB	RAB	عافاك قول لها تتصل بيا منين تلقى كيفاش تدير.	عافاك قول لها تتصل بي منين تلقى كيفاش تدير.
16806	5027	RAB	TUN	وقتاش نوصلو لشيستير؟	وقتاش نوصلوا لشيستير؟
16830	5028	RAB	RAB	احرقت إشارة الوقوف.	احرقت اشارة الوقوف.
16858	5029	RAB	RAB	هاد المحل الشامل عندو أحسن العروض فالمدينة كلها. أنا متأكد غادي تلقى الزربة اللي كاتقلب عليها.	هاد المحل الشامل عنده احسن العروض فالمدينة كلها. انا متأكد غادي تلقى الزربة اللي كتقلب عليها.
16859	5030	RAB	RAB	كانحماق عليه شحال هادي و أنا باغي نزورو.	كنحماق عليه شحال هادي وانا باغي نزوره.
16863	5031	RAB	RAB	بغيت واحد البلاصة فممر يكون قريب من منفذ الإغاثة.	بغيت واحد البلاصة فممر يكون قريب من منفذ الاغاثة.
16866	5032	RAB	RAB	نعم، شنو بغيتي يتبدل؟	نعم، شنو بغيتي يتبدل؟
16870	5033	RAB	RAB	الماكلة ديالنا ياقا ماجات.	الماكلة ديالنا باقى ما جات.
16886	5034	RAB	RAB	بزاف ديال الأطفال كايتابعوا قرايتهم فالمدارس الإعدادية باش يدخلوا لأحسن المدارس الثانوية و الجامعات.	بزاف ديال الاطفال كيتابعوا قرايتهم فالمدارس الاعدادية باش يدخلوا لاحسن المدارس الثانوية والجامعات.
16915	5035	RAB	RAB	بالطبع يمكن ليك. عافاك فتحو.	بالطبع يمكن ليك. عافاك افتحه.
16945	5036	RAB	RAB	بغيت نمشي نمارس الغوص.	بغيت نمشي نمارس الغوص.
16949	5037	RAB	RAB	هادا شارع كينج.	هادا شارع كينج.
16950	5038	RAB	RAB	سير مع التقاطع التالت.	سير مع التقاطع الثالث.
16954	5039	RAB	RAB	وا كاين شي محل زوين ديال لحوايج دنسا؟	واش كاين شي محل زوين ديال الحوايج دالنسا؟
17002	5040	RAB	RAB	واش نقدر نتنقل حدا النافدة؟	واش نقدر نتنقل حدا النافدة؟
17013	5041	RAB	RAB	هاد الشرف فوق ماكانستاهل.	هاد الشرف فوق ما كان استاهل.
17026	5042	RAB	RAB	شكرا لك على الانتظار. معاك أوهنو على الخط.	شكرا لك على الانتظار. معاك اوهنو على الخط.
17036	5043	RAB	RAB	واخا. واحد الشوية. غادينصيفط شي واحد للغرفة.	وخا. واحد الشوية. غادي نصيفط شي واحد للغرفة.
17042	5044	RAB	RAB	واش كاين شي منحدرات للمبتدئين؟	واش كاين شي منحدرات للمبتدئين؟
17054	5045	RAB	RAB	واش عندي الحق نخرجهوم معايا من البلاد؟	واش عندي الحق نخرجهوم معاي من البلاد؟
17078	5046	RAB	RAB	واش يمكن ليك تقولي الطريق لمحطة الميترو؟	واش يمكن ليك تقول لي الطريق لمحطة الميترو؟
17101	5047	RAB	RAB	بغيت راديو.	بغيت راديو.
17107	5048	RAB	DOH	"الذاكر ""إس"" كلهم تباعو."	"التذاكر ""اس"" كلهم تباعوا."
17113	5049	RAB	RAB	بغيت بلاصة فالأركسترا، عافاك.	بغيت بلاصة فالاركسترا، عافاك.
17153	5050	RAB	RAB	نعم، كانضن غادي نبدا بحساء الحلزون.	نعم، كنظن غادي نبدا بحساء الحلزون.
17169	5051	RAB	RAB	واش عندك شي حاسية؟	واش عندك شي حساسية؟
17196	5052	RAB	RAB	راه الخميس.	راه الخميس.
17224	5053	RAB	RAB	ماستعملتش خدمة التصبين ديالك.	ما استعملتش خدمة التصبين ديالك.
17242	5054	RAB	RAB	نيشان.	نيشان.
17253	5055	RAB	RAB	بغيت نهضر معاك.	بغيت نهدر معاك.
17273	5056	RAB	RAB	وقتاش غادي تبدا الأوبيرا؟	وقتاش غادي تبدا الاوبيرا؟
17287	5057	RAB	RAB	واش تقدر تحجز ليا بلاصة؟	واش تقدر تحجز لي بلاصة؟
17304	5058	RAB	RAB	فين بلاصتي؟	فين بلاصتي؟
17309	5059	RAB	RAB	نعم، أسيدي. هاهوا.	نعم، أسيدي. هاهوا.
17325	5060	RAB	RAB	الأعمال كانت اليوم مزيانة، ياك؟	الاعمال كانت اليوم مزيانة، ياك؟
17395	5061	RAB	RAB	واش ممكن ناخد صورة لهاد البناية؟	واش ممكن ناخذ صورة لهاد البناية؟
17432	5062	RAB	RAB	واش هاد الراديو ترزيستور هدية؟	واش هاد الراديو ترزيستور هدية؟
17433	5063	RAB	RAB	من دابا سيمانة، غادي نرجع لليابان.	من دابا سيمانة، غادي نرجع لليابان.
17443	5064	RAB	RAB	واش كاتببيع المواد للي معفية من الضرائب فالطيارة؟	واش كتبيع المواد اللي معفية من الضرائب فالطيارة؟
17458	5065	RAB	RAB	فينا كاين أقرب مكتب بريد؟	فين كاين اقرب مكتب بريد؟
17459	5066	RAB	RAB	اسمح لي. انت السيد سميت، كانظن؟	اسمح لي. انت السيد سميت، كنظن؟
17491	5067	RAB	RAB	ربعة ديال عشرين، واحد ديال عشرة و الباقي بأوراق نقدية ديال دولار واحد.	اربعة ديال عشرين، واحد ديال عشرة والباقي باوراق نقدية ديال دولار واحد.
17493	5068	RAB	RAB	عندي سبعميات دولار على شكل شيكات سياحية و تلتمية دولار نقدا.	عندي سبعميات دولار على شكل شيكات سياحية وثلاثمية دولار نقدا.
17505	5069	RAB	RAB	بغيت نعاود نأكد رحلة الرجوع ديالي لطوكيو لارباع جاي.	بغيت نعاود نأكد رحلة الرجوع ديالي لطوكيو الارباع الجاي.
17533	5070	RAB	RAB	وقتاش كايمشي أخر طوبيس؟	وقتاش كيمشي آخر طوبيس؟
17544	5071	RAB	RAB	اشنو غادي تاخد؟	اشنو غادي تاخذ؟
17560	5072	RAB	RAB	نظف هاد الشي، عافاك.	نظف هاد الشي، عافاك.
17602	5073	RAB	RAB	واش عندك شي طوابع بريدية؟	واش عندك شي طوابع بريدية؟
17607	5074	RAB	RAB	فين كاينة مدينة الملاهي؟	فين كاينة مدينة الملاهي؟
17692	5075	RAB	RAB	فين كاين أقرب محطة بنزين؟	فين كاين اقرب محطة بنزين؟
17699	5076	RAB	RAB	عافاك صيفط هاد الرسالة بالبريد الجوي.	عافاك صيفط هاد الرسالة بالبريد الجوي.
17700	5077	RAB	RAB	بغيت نأكد الرحلة.	بغيت نأكد الرحلة.
17707	5078	RAB	RAB	شحال كايسوى؟	شحال كيسوى؟
17712	5079	RAB	TUN	أهلا. شوف.	اهلا. شوف.
17749	5080	RAB	RAB	تقدر تجي عندي للدار مع السبعة؟	تقدر تجي عندي للدار مع السبعة؟
17806	5081	RAB	RAB	ماشي ضروري منين ماتفوتش الحد دالضرائب، بالحق كانوصيك تعلم بيهم غير باش يكون كلشي مقاد.	ماشي ضروري منين ما تفوتش الحد دالضرائب، بالحق كنوصيك تعلم بيهم غير باش يكون كل شي مقاد.
17833	5082	RAB	RAB	نعم، سيدي. اشحال كاينين فالحفل ديالك و شنو الوقت اللي تبغي؟	نعم، سيدي. شحال كاينين فالحفل ديالك وشنو الوقت اللي تبغي؟
17856	5083	RAB	RAB	شحال دالسرعة طايرين بها دابا؟	شحال دالسرعة طايرين بها دابا؟
17873	5084	RAB	BEI	خودي تلاتة دحبوب منع الحمل فمرة واحدة.	خوذي ثلاثة دحبوب منع الحمل فمرة واحدة.
17879	5085	RAB	RAB	راه سخفان.	راه سخفان.
17895	5086	RAB	RAB	واحد القرعة دالشامبوان للشعر الذهني، عافاك.	واحد القرعة دالشامبوان للشعر الدهني، عافاك.
17896	5087	RAB	RAB	لمدة جوج سيمانات تقريبا.	لمدة جوج سيمانات تقريبا.
17900	5088	RAB	RAB	فين كاينين الخزانات؟	فين كاينين الخزانات؟
17908	5089	RAB	BEI	عندي تسعمية دولار.	عندي تسعمية دولار.
18009	5090	RAB	CAI	أنا أسف، . اطلبت الرقم الغلط.	انا آسف،. طلبت الرقم الغلط.
18038	5091	RAB	RAB	تقدر تعطيني شي دوا؟	تقدر تعطيني شي دوا؟
18084	5092	RAB	RAB	ماكاين حتى شي حاجة عجباتني. عفوا. مابغيت حتى حاجة.	ما كاين حتى شي حاجة عجباتني. عفوا. ما بغيت حتى حاجة.
18125	5093	RAB	RAB	واش كاتضن كاين شي أمل من هاد العلاقة؟	واش كتظن كاين شي امل من هاد العلاقة؟
18150	5094	RAB	RAB	واش عندك قائمة الأكل بالإنجليزية؟	واش عندك قائمة الاكل بالانجليزية؟
18156	5095	RAB	RAB	خاصك تاخد الطوبيس رقم سبعة.	خاصك تاخذ الطوبيس رقم سبعة.
18172	5096	RAB	RAB	شناهي المؤهلات اللي كايحتاجها الواحد لهاد المنصب؟	شنا هي المؤهلات اللي كيحتاجها الواحد لهاد المنصب؟
18176	5097	RAB	RAB	بغيت ندير اتصال مسافة بعيدة لليابان.	بغيت ندير اتصال مسافة بعيدة لليابان.
18191	5098	RAB	RAB	لا. غير صف واحد ديال الديور.	لا. غير صف واحد ديال الديور.
18204	5099	RAB	TUN	عندي الروماتيزم.	عندي الروماتيزم.
18225	5100	RAB	RAB	شنو وقع؟ ماقدرتش نشوف.	شنو وقع؟ ما قدرتش نشوف.
18261	5101	RAB	RAB	الغرف اللي حدا بعضيتهوم، عافاك.	الغرف اللي حدا بعضيتهوم، عافاك.
18285	5102	RAB	RAB	أنا أسف، عندنا بلايص الممر غير فاليسار القدام.	انا آسف، عندنا بلايص الممر غير فاليسار القدام.
18305	5103	RAB	RAB	يمكن لي نحصل على تذكرة لبلاصة فالطابق الأول؟	يمكن لي نحصل على تذكرة البلاصة فالطابق الاول؟
18331	5104	RAB	RAB	إينا خط الطوبيسات كايوقف فشارع هوب؟	اينا خط الطوبيسات كيوقف فشارع هوب؟
18332	5105	RAB	RAB	مزيان، عندنا الجاز من إيف سان لوران.	مزيان، عندنا الجاز من ايف سان لوران.
18335	5106	RAB	TUN	اعطيني أنبوب.	اعطيني أنبوب.
18363	5107	RAB	RAB	واش ماتكونش انت سيد إيبيرت؟	واش ما تكونش انت سيد إيبيرت؟
18389	5108	RAB	RAB	واخا توريني بلاصتي، عافاك؟	وخا توريني بلاصتي، عافاك؟
18404	5109	RAB	RAB	عندي مياتين دولار نقدا و ألفين دولار فشيكات سياحية.	عندي مياتين دولار نقدا وألفين دولار فشيكات سياحية.
18405	5110	RAB	DOH	معدتي مريضة.	معدتي مريضة.
18418	5111	RAB	RAB	وقتاش يمكن لي نخلصو، دابا أو فوقت المغادرة؟	وقتاش يمكن لي نخلصه، دابا او فوقت المغادرة؟
18424	5112	RAB	RAB	فينا هو الدير؟	فين هو الدير؟
18428	5113	RAB	RAB	أنا فرحان اللي تلاقيتك.	انا فرحان اللي تلاقيتك.
18452	5114	RAB	RAB	راها باليزة زرقا.	راها باليزة زرقا.
18455	5115	RAB	RAB	فين خاصني نغسل الكاميرا؟	فين خاصني نغسل الكاميرا؟
18458	5116	RAB	RAB	فين نقدر نلقى التنابر؟	فين نقدر نلقى التنابر؟
18459	5117	RAB	DOH	بغيت قلم للحواجب.	بغيت قلم للحواجب.
18478	5118	RAB	RAB	راه معدي.	راه معدي.
18497	5119	RAB	RAB	ماتفوتش الصف، عافاك.	ما تفوتش الصف، عافاك.
18547	5120	RAB	RAB	وقتاش نقدر نسترجعو؟	وقتاش نقدر نسترجعه؟
18555	5121	RAB	RAB	ماخديتش القطار ديالي.	ما خذيتش القطار ديالي.
