sentID.BTEC	sentID	dialect	pred_dialect	raw	CODA
6388	3135	DOH	DOH	بغيت موز.	بغيت موز.
6464	3136	DOH	DOH	شنو شكوتك؟	شنو شكوتك؟
6467	3137	DOH	DOH	هذي غرفة سبعمية واثنين. لو سمحت ابي احد يتصل يقعدني بكرة الصبح الساعة سبع.	هاذي غرفة سبعمية واثنين. لو سمحت ابي احد يتصل يقعدني بكرة الصبح الساعة سبع.
6499	3138	DOH	DOH	هذي واجد غالي بالنسبة لي. ورني واحد ارخص، لو سمحت.	هاذي واجد غالي بالنسبة لي. ورني واحد ارخص، لو سمحت.
6502	3139	DOH	DOH	ادرس انجليزي.	ادرس انجليزي.
6504	3140	DOH	DOH	لو سمحت دخل خمس دولارات وخمسة وعشرين سنت حق الثلاث دقايق الجاية.	لو سمحت دخل خمس دولارات وخمسة وعشرين سنت حق الثلاث دقايق الجاية.
6510	3141	DOH	DOH	لو سمحت عطني بطاقات النزول.	لو سمحت عطني بطاقات النزول.
6540	3142	DOH	DOH	شكثر ياخذ حق نوصل فيلادلفيا؟	شكثر ياخذ حق نوصل فيلادلفيا؟
6638	3143	DOH	DOH	هو كان طويل وشعره اشقر.	هو كان طويل وشعره اشقر.
6643	3144	DOH	DOH	تذكرة روحة ورجعة حق ميامي، لو سمحت.	تذكرة روحة ورجعة حق ميامي، لو سمحت.
6648	3145	DOH	DOH	اسمي واتانابي قورو.	اسمي واتانابي غورو.
6651	3146	DOH	DOH	كم يكلف ارسال هالرسالة، عيل؟	كم يكلف ارسال هالرسالة، عيل؟
6656	3147	DOH	DOH	بغيت شي حق الكحة.	بغيت شي حق الكحة.
6681	3148	DOH	DOH	من نهاية الخط؟	من نهاية الخط؟
6694	3149	DOH	DOH	يبتدي من تسع.	يبتدي من تسع.
6742	3150	DOH	DOH	عيل انزل في المحطة الجاية وخذ الباص للهايد بارك.	عيل انزل في المحطة الجاية وخذ الباص للهايد بارك.
6745	3151	DOH	DOH	بغيت كرسي على الممر، لو سمحت.	بغيت كرسي على الممر، لو سمحت.
6768	3152	DOH	DOH	بغيت جبس.	بغيت تشبس.
6788	3153	DOH	DOH	احتاج اسوي اتصال. ممكن؟	احتاج اسوي اتصال. ممكن؟
6824	3154	DOH	DOH	جولة النص يوم هذي بالياباني؟	جولة النص يوم هاذي بالياباني؟
6839	3155	DOH	DOH	اي، انا ادور هدية حق اختي.	اي، انا ادور هدية حق اختي.
6876	3156	DOH	DOH	انا بروح ميمفس.	انا بروح ميمفس.
6889	3157	DOH	DOH	ممكن تجيك اذا في رحلة ثانية متوفرة؟	ممكن تشيك اذا فيه رحلة ثانية متوفرة؟
6894	3158	DOH	DOH	ممكن اكلم السيد كاووري واتاناب في غرفة ثمانمية واثنعش؟	ممكن اكلم السيد كاوري واتانابي في غرفة ثمانمية واثنعش؟
6895	3159	DOH	DOH	عندك مشروبات ثانية؟	عندك مشروبات ثانية؟
6930	3160	DOH	DOH	يا الله.	يا الله.
6955	3161	DOH	DOH	الحق الإشارة اللي مكتوب عليها تكسي.	الحق الاشارة اللي مكتوب عليها تكسي.
6989	3162	DOH	DOH	اي، عندنا اياه باللون الأسود والبني.	اي، عندنا اياه باللون الاسود والبني.
6998	3163	DOH	DOH	لو سمحت عطني شي زين حق شفايفي. تشققوا من البرد.	لو سمحت عطني شي زين حق شفايفي. تشققوا من البرد.
7002	3164	DOH	TUN	في اختصاصات محلية؟	فيه اختصاصات محلية؟
7065	3165	DOH	DOH	انا ادور شناطي.	انا ادور شناطي.
7087	3166	DOH	DOH	بغيت عصير ليمون، لو سمحت.	بغيت عصير ليمون، لو سمحت.
7096	3167	DOH	DOH	هم يتعلمون جديد الموضة من التلفزيون والمجلات بحماس.	هم يتعلمون جديد الموضة من التلفزيون والمجلات بحماس.
7115	3168	DOH	DOH	واحد غريب عرض علي ان يصورني، وعطيته كاميرتي. وبعدها، خذها وشرد.	واحد غريب عرض علي ان يصورني، وعطيته كاميرتي. وبعدها، خذها وشرد.
7143	3169	DOH	DOH	عندنا وقت نشوف المعرض من داخل؟	عندنا وقت نشوف المعرض من داخل؟
7171	3170	DOH	DOH	ممكن تخليها ثلاثين جنيه؟	ممكن تخليها ثلاثين جنيه؟
7189	3171	DOH	DOH	لازم ننتظر هالكثر؟ شكرا على كل حال.	لازم ننتظر هالكثر؟ شكرا على كل حال.
7207	3172	DOH	DOH	بيكون واجد زين اذا هم يعرفون هالكثر عن اليابان.	بيكون واجد زين اذا هم يعرفون هالكثر عن اليابان.
7235	3173	DOH	DOH	قاعد ادور هدية حق رفيجي.	قاعد ادور هدية حق رفيقي.
7243	3174	DOH	DOH	بغيت آخذ باص سياحي.	بغيت آخذ باص سياحي.
7244	3175	DOH	DOH	بغيت أأجر سيكلين، لو سمحت.	بغيت اأجر سيكلين، لو سمحت.
7251	3176	DOH	DOH	لو سمحت عطني هذيج. شنو تسمونه هذي؟	لو سمحت عطني هاذاك. شنو تسمونه هاذي؟
7297	3177	DOH	DOH	ممكن تلغي حجزي؟	ممكن تلغي حجزي؟
7301	3178	DOH	DOH	انت تعاني من حالة تعب قوية.	انت تعاني من حالة تعب قوية.
7333	3179	DOH	DOH	وين اقدر اخذ السكاكين والشوك؟	وين اقدر آخذ السكاكين والشوك؟
7384	3180	DOH	DOH	ابغي جولة ممكن تعلمني الزراعة.	ابغي جولة ممكن تعلمني الزراعة.
7407	3181	DOH	DOH	عاد اكل مع هالسوس.	عاد اكل مع هالسوس.
7423	3182	DOH	DOH	اسمح لي، مو قادر احصل كاميرتي.	اسمح لي، مو قادر احصل كاميرتي.
7489	3183	DOH	DOH	كيرلي خفيف، لو سمحت.	كيرلي خفيف، لو سمحت.
7515	3184	DOH	DOH	جزاك الله خير انك تركت شغلك وجيت.	جزاك الله خير انك تركت شغلك وجيت.
7518	3185	DOH	DOH	صادت جدي سكتة قلبية أمس.	صادت جدي سكتة قلبية امس.
7524	3186	DOH	DOH	متى نقدر نتعشى؟	متى نقدر نتعشى؟
7528	3187	DOH	DOH	الأوضاع الجوية مو مستقرة. لو سمحتوا لبسوا أحزمتكم.	الاوضاع الجوية مو مستقرة. لو سمحتوا لبسوا احزمتكم.
7532	3188	DOH	DOH	وجهتي طوكيو.	وجهتي طوكيو.
7535	3189	DOH	DOH	اي. انا سايح.	اي. انا سايح.
7543	3190	DOH	DOH	وين اقدر احصل شناط جلد؟	وين اقدر احصل شناط جلد؟
7545	3191	DOH	DOH	بغيت سمج وبطاطس، لو سمحت.	بغيت سمك وبطاطس، لو سمحت.
7552	3192	DOH	DOH	لا، ما شفت احد صوبي.	لا، ما شفت احد صوبي.
7564	3193	DOH	DOH	هذي آخر شخص يكذب.	هاذي آخر شخص يكذب.
7585	3194	DOH	DOH	تعرف ديسكو آمن حق البنات الصغار؟	تعرف ديسكو آمن حق البنات الصغار؟
7595	3195	DOH	DOH	ابغي ساعة راديو، لو سمحت.	ابغي ساعة راديو، لو سمحت.
7600	3196	DOH	RAB	تقريبا شهر، اخوي.	تقريبا شهر، اخوي.
7670	3197	DOH	DOH	ان شاء الله اشوفك قريب.	ان شاء الله اشوفك قريب.
7717	3198	DOH	RAB	بغيت صابون.	بغيت صابون.
7723	3199	DOH	DOH	لو سمحت ورني ثياب يهال.	لو سمحت ورني ثياب جهال.
7743	3200	DOH	DOH	ماعرف عنواني للحين. بس انا قايل بقعد في فندق في سان فرانسيسكو.	ما اعرف عنواني للحين. بس انا قايل بقعد في فندق في سان فرانسيسكو.
7777	3201	DOH	DOH	ممكن تكتب عنوانك هني؟	ممكن تكتب عنوانك هني؟
7801	3202	DOH	DOH	اكيد، الساعة كم بغيت الحجز؟ وحق كم شخص؟	اكيد، الساعة كم بغيت الحجز؟ وحق كم شخص؟
7802	3203	DOH	DOH	المفروض تيود يسار.	المفروض تيود يسار.
7817	3204	DOH	DOH	بغيت اعزمك على الغدا.	بغيت اعزمك على الغدا.
7882	3205	DOH	DOH	وين بوابة الصعود لرحلة الخطوط الجوية اليابانية، رقم ميتين واربعطعش؟	وين بوابة الصعود لرحلة الخطوط الجوية اليابانية، رقم ميتين واربعتعش؟
7938	3206	DOH	DOH	تحت الكرسي قدامك.	تحت الكرسي قدامك.
7978	3207	DOH	DOH	حديقة الحيوانات تصير بعد ثلاث مجمعات من هني.	حديقة الحيوانات تصير بعد ثلاث مجمعات من هني.
7993	3208	DOH	CAI	ملهوف.	ملهوف.
7994	3209	DOH	DOH	وين اقدر اشتري تذكرة حق مباراة بيسبول؟	وين اقدر اشتري تذكرة حق مباراة بيسبول؟
8014	3210	DOH	DOH	بغيت كرسي في البلكونة.	بغيت كرسي في البلكونة.
8023	3211	DOH	DOH	شنو عقب؟	شنو عقب؟
8044	3212	DOH	DOH	اكيد. هذي ثلاث شناط. لو سمحت خل هالتذكرة عندك.	اكيد. هاذي ثلاث شناط. لو سمحت خل هالتذكرة عندك.
8054	3213	DOH	DOH	ممكن الغوص اليوم الظهر؟	ممكن الغوص اليوم الظهر؟
8077	3214	DOH	DOH	اذا بغيت، تقدر تطلب الريوق الانجليزي بتكلفة أكثر.	اذا بغيت، تقدر تطلب الريوق الانجليزي بتكلفة اكثر.
8107	3215	DOH	DOH	هذي اول هدف للموسم.	هاذي اول هدف للموسم.
8112	3216	DOH	DOH	خلنا نروح السوق نتفرج بس.	خلنا نروح السوق نتفرج بس.
8126	3217	DOH	DOH	بأجر هالنوع. لو سمحت حط بعد تأمين السيارة.	باجر هالنوع. لو سمحت حط بعد تأمين السيارة.
8185	3218	DOH	DOH	انا صج آسف.	انا صدق آسف.
8208	3219	DOH	DOH	بكم لسياتل؟	بكم لسياتل؟
8216	3220	DOH	DOH	بالسعر الكامل، لو سمحت.	بالسعر الكامل، لو سمحت.
8223	3221	DOH	DOH	غرفتي مقابلة شارع مزعج.	غرفتي مقابلة شارع مزعج.
8257	3222	DOH	DOH	المفروض يرجع الساعة اربع العصر.	المفروض يرجع الساعة اربع العصر.
8263	3223	DOH	DOH	لو سمحت سو لي تقرير فقدان حق شناطي.	لو سمحت سو لي تقرير فقدان حق شناطي.
8297	3224	DOH	DOH	ماظن يصلح علي.	ما اظن يصلح علي.
8309	3225	DOH	DOH	شيانتي، لو سمحت.	شيانتي، لو سمحت.
8313	3226	DOH	DOH	بغيت عصير قريبفروت.	بغيت عصير غريب فروت.
8364	3227	DOH	DOH	في مكان حلو نشوفه في ثلاث ساعات؟	فيه مكان حلو نشوفه في ثلاث ساعات؟
8365	3228	DOH	DOH	وين استلام الأمتعة لشنط رحلة خطوط يونايتد رقم ثمانمية وواحد؟	وين استلام الامتعة لشنط رحلة خطوط يونايتد رقم ثمانمية وواحد؟
8385	3229	DOH	DOH	لو سمحت خلني افكر شوي.	لو سمحت خلني افكر شوي.
8391	3230	DOH	DOH	في حظر؟	فيه حظر؟
8395	3231	DOH	DOH	يصير احصل كراسي في الصفة الأولية، أو لازم انتظر العرض الثاني؟	يصير احصل كراسي في الصفة الاولية، او لازم انتظر العرض الثاني؟
8401	3232	DOH	DOH	هالضرس يألم.	هالضرس يألم.
8447	3233	DOH	DOH	فيني حرار. شنو أحسن كريم طبي؟	فيني حرار. شنو احسن كريم طبي؟
8460	3234	DOH	DOH	نوم العوافي.	نوم العوافي.
8468	3235	DOH	RAB	بغيت شي يعالج الصداع.	بغيت شي يعالج الصداع.
8482	3236	DOH	DOH	ما عندي الا خمسين دولار.	ما عندي الا خمسين دولار.
8486	3237	DOH	DOH	مشكور. يشرفني.	مشكور. يشرفني.
8488	3238	DOH	DOH	بغيت كراسي مو غالية، اذا ممكن.	بغيت كراسي مو غالية، اذا ممكن.
8489	3239	DOH	DOH	مينو، لو سمحت.	مينو، لو سمحت.
8508	3240	DOH	DOH	اوه، فهمت. انا غلطان. آسف.	اوه، فهمت. انا غلطان. آسف.
8512	3241	DOH	DOH	اي، بيجي.	اي، بيجي.
8514	3242	DOH	DOH	انا اقوم متأخر ايام الأحد.	انا اقوم متأخر ايام الاحد.
8523	3243	DOH	DOH	كم يوم لطوكيو؟	كم يوم لطوكيو؟
8546	3244	DOH	DOH	شنو الافلام المفروضة الحين؟	شنو الافلام المعروضة الحين؟
8552	3245	DOH	DOH	اي، جذي اوكي. بنشوفك ست ونص.	اي، كذي اوكي. بنشوفك ست ونص.
8554	3246	DOH	DOH	اي. معاك من غرفة ميتين واربعة وثلاثين. زوجتي مريضة واجد.	اي. معاك من غرفة ميتين واربعة وثلاثين. زوجتي مريضة واجد.
8555	3247	DOH	DOH	عندك حزام يناسب؟	عندك حزام يناسب؟
8578	3248	DOH	DOH	بدون سكر، بس كريمة.	بدون سكر، بس كريمة.
8684	3249	DOH	DOH	اي. بس بكم؟	اي. بس بكم؟
8702	3250	DOH	DOH	انا من امريكا.	انا من امريكا.
8798	3251	DOH	DOH	شنو احسن محل عندك؟	شنو احسن محل عندك؟
8810	3252	DOH	DOH	كنت افكر في اول اسبوع من فبراير. لازم افكر زيادة بخصوص الحجوزات.	كنت افكر في اول اسبوع من فبراير. لازم افكر زيادة بخصوص الحجوزات.
8815	3253	DOH	DOH	في واجد انواع من الكلاب، صح؟	فيه واجد انواع من الكلاب، صح؟
8843	3254	DOH	DOH	ابغي اهدا غرفة عندك.	ابغي اهدا غرفة عندك.
8889	3255	DOH	DOH	ممكن تضيف جبنة جيدر؟	ممكن تضيف جبنة تشيدر؟
8898	3256	DOH	DOH	انا بس متصل عشان اشكرك على مساعدتك لي في رحلتي في امريكا.	انا بس متصل عشان اشكرك على مساعدتك لي في رحلتي في امريكا.
8934	3257	DOH	DOH	تبغي ترسلهم بالبريد الجوي ولا البريد البري او البحري؟	تبغي ترسلهم بالبريد الجوي ولا البريد البري او البحري؟
8967	3258	DOH	DOH	تقترح علي مكان اقدر اروح له وارجع في يوم؟	تقترح علي مكان اقدر اروح له وارجع في يوم؟
8969	3259	DOH	DOH	هالشارع غير عن اللي خذناه امس. هذي اختصار؟	هالشارع غير عن اللي خذناه امس. هاذي اختصار؟
8973	3260	DOH	DOH	مو شرط. يمكن خلاص تعلموا يتعايشون بعد سنوات من المنافسة.	مو شرط. يمكن خلاص تعلموا يتعايشون بعد سنوات من المنافسة.
8987	3261	DOH	DOH	شلون بغيت شعرك؟	شلون بغيت شعرك؟
9001	3262	DOH	DOH	انا من امريكا.	انا من امريكا.
9005	3263	DOH	DOH	ممكن اخذ تركي في سندويج اسمر؟ وابغي مايونيز زيادة، لو سمحت.	ممكن آخذ تركي في سندويتش اسمر؟ وابغي مايونيز زيادة، لو سمحت.
9017	3264	DOH	DOH	وين المسرح؟	وين المسرح؟
9019	3265	DOH	DOH	جرحت صبعي.	جرحت صبعي.
9032	3266	DOH	DOH	دوري؟	دوري؟
9055	3267	DOH	DOH	يصير تتسلق جبل بأدوات خفيفة جذي؟	يصير تتسلق جبل بادوات خفيفة كذي؟
9091	3268	DOH	DOH	وين اقدر اجيك الزيت؟	وين اقدر اشيك الزيت؟
9093	3269	DOH	DOH	معاك من غرفة ثلاثمية وخمسة واربعين. بغيت خدمة الغرف، لو سمحت.	معاك من غرفة ثلاثمية وخمسة واربعين. بغيت خدمة الغرف، لو سمحت.
9173	3270	DOH	DOH	يصير اشوف كتيب عن الرحلات السياحية؟	يصير اشوف كتيب عن الرحلات السياحية؟
9175	3271	DOH	DOH	ودني فندق الفور سيزنز، لو سمحت.	ودني فندق الفور سيزنز، لو سمحت.
9200	3272	DOH	DOH	انا وزوجتي نبغي نفتح حساب توفير مشترك.	انا وزوجتي نبغي نفتح حساب توفير مشترك.
9227	3273	DOH	DOH	هالمنطقة امان حق الحريم؟	هالمنطقة امان حق الحريم؟
9249	3274	DOH	DOH	اثنين بالغين وواحد ياهل، لو سمحت. على فكرة، شنو يعني بي جي خمسطعش؟	اثنين بالغين وواحد جاهل، لو سمحت. على فكرة، شنو يعني بي جي خمستعش؟
9261	3275	DOH	DOH	ترست التانكي.	ترست التانكي.
9301	3276	DOH	DOH	تاخذ بطاقة إيه بي سي؟	تاخذ بطاقة اي بي سي؟
9302	3277	DOH	DOH	ماتذكر وين خليته.	ما تذكر وين خليته.
9321	3278	DOH	DOH	لازم اطرش هالبدلة حق الغسال.	لازم اطرش هالبدلة حق الغسال.
9323	3279	DOH	DOH	اي. هذي مفتاح غرفتي.	اي. هاذي مفتاح غرفتي.
9352	3280	DOH	TUN	يجي معاه ورقة تعليمات؟	يجي معاه ورقة تعليمات؟
9364	3281	DOH	DOH	كم الرسوم حق هالبطاقة البريدية المصورة؟	كم الرسوم حق هالبطاقة البريدية المصورة؟
9414	3282	DOH	DOH	شنو عرض الموسم الخاص؟	شنو عرض الموسم الخاص؟
9430	3283	DOH	DOH	ممكن استرجع فلوس هذي؟	ممكن استرجع فلوس هاذي؟
9461	3284	DOH	DOH	لو سمحت قول لي وين كرسيي.	لو سمحت قول لي وين كرسيي.
9491	3285	DOH	DOH	ابغي اتم تحت المية دولار.	ابغي اتم تحت المية دولار.
9545	3286	DOH	DOH	في اجازة.	في اجازة.
9564	3287	DOH	DOH	لا، ما عندي وقت. بس مكان واحد.	لا، ما عندي وقت. بس مكان واحد.
9631	3288	DOH	DOH	انا طلبت وجبة نباتية.	انا طلبت وجبة نباتية.
9676	3289	DOH	DOH	ماعرف المقاسات البريطانية.	ما اعرف المقاسات البريطانية.
9714	3290	DOH	DOH	ابغي فيلم كوداك ريفيرسال بو ستة وثلاثين صورة.	ابغي فيلم كوداك ريفيرسل بو ستة وثلاثين صورة.
9724	3291	DOH	DOH	ابغي اتم اكثر.	ابغي اتم اكثر.
9757	3292	DOH	DOH	كم تقريبا الاجرة حق واشنطن سكوير بارك؟	كم تقريبا الاجرة حق واشنطن سكوير بارك؟
9778	3293	DOH	DOH	فيني التهاب مهبلي.	فيني التهاب مهبلي.
9797	3294	DOH	DOH	بغيت مرشد خاص.	بغيت مرشد خاص.
9818	3295	DOH	DOH	ممكن تبدل هذي، لو سمحت؟	ممكن تبدل هاذي، لو سمحت؟
9835	3296	DOH	DOH	بغيت اسأل عن النقطة رقم ثلاثة. صح تفكيري ان لازم ادفع بحوالة بنكية؟	بغيت اسأل عن النقطة رقم ثلاثة. صح تفكيري ان لازم ادفع بحوالة بنكية؟
9845	3297	DOH	DOH	سمعت ان السفينة تكسرت مع الاعصار.	سمعت ان السفينة تكسرت مع الاعصار.
9848	3298	DOH	DOH	شنو نوع الأشياء اللي تبغيها؟	شنو نوع الاشياء اللي تبغيها؟
9868	3299	DOH	DOH	مشكور ما قصرت. ساعدت واجد.	مشكور ما قصرت. ساعدت واجد.
9876	3300	DOH	DOH	جيك اوت، لو سمحت.	تشيك اوت، لو سمحت.
9891	3301	DOH	DOH	ممكن تعطيني بنج؟	ممكن تعطيني بنج؟
9929	3302	DOH	DOH	ابغي اشوف كنسية الثالوث.	ابغي اشوف كنيسة الثالوث.
9946	3303	DOH	DOH	رحلة خطوط يونايتد ثمانمية وثلاثة وخمسين.	رحلة خطوط يونايتد ثمانمية وثلاثة وخمسين.
9960	3304	DOH	DOH	ممكن تسوي ريوقي ساعة قبل هذي؟	ممكن تسوي ريوقي ساعة قبل هاذي؟
9974	3305	DOH	DOH	يبيعون الكحول في المحل؟	يبيعون الكحول في المحل؟
10001	3306	DOH	DOH	شنو المستندات اللي احتاجها حق ادخل امريكا؟	شنو المستندات اللي احتاجها حق ادخل امريكا؟
10008	3307	DOH	DOH	واجد زين، شكرا.	واجد زين، شكرا.
10015	3308	DOH	DOH	ابغيك تسوي لي كبوس يديد.	ابغيك تسوي لي كبوس جديد.
10017	3309	DOH	DOH	بغيت شي حق لوعة الجبد.	بغيت شي حق لوعة الكبد.
10018	3310	DOH	DOH	هذي تذكرة حق كرسي اوركسترا. انت في البلكونة.	هاذي تذكرة حق كرسي اوركسترا. انت في البلكونة.
10030	3311	DOH	DOH	كم تاخذ حق تنزيل السيارة؟	كم تاخذ حق تنزيل السيارة؟
10046	3312	DOH	DOH	اوه، كلفت على روحك. شكرا. هذي اللي كنت ابغيه.	اوه، كلفت على روحك. شكرا. هاذي اللي كنت ابغيه.
10147	3313	DOH	DOH	لو سمحت غير الليت.	لو سمحت غير الليت.
10151	3314	DOH	DOH	اي، تقدر. الغرفة جاهزة. لو سمحت اكتب اسمك وعنوانك هني.	اي، تقدر. الغرفة جاهزة. لو سمحت اكتب اسمك وعنوانك هني.
10158	3315	DOH	DOH	مو شي جدي.	مو شي جدي.
10159	3316	DOH	DOH	احتاج ليسن حداق؟	احتاج ليسن حداق؟
10201	3317	DOH	DOH	كم لازم ادفع في الساعة؟	كم لازم ادفع في الساعة؟
10206	3318	DOH	DOH	الساعة كم الجيك ان؟	الساعة كم التشيك ان؟
10227	3319	DOH	DOH	ابغي ام الربيان نية.	ابغي ام الربيان نية.
10228	3320	DOH	DOH	لو سمحت جيب ريوقي الساعة سبع.	لو سمحت جيب ريوقي الساعة سبع.
10265	3321	DOH	DOH	بطرش لك هالصورة. اسمك وعنوانك، لو سمحت.	باطرش لك هالصورة. اسمك وعنوانك، لو سمحت.
10271	3322	DOH	DOH	بدرس علوم في الجامعة.	بدرس علوم في الجامعة.
10284	3323	DOH	DOH	مسامحة تأخرت.	مسامحة تأخرت.
10297	3324	DOH	DOH	اول شي، لازم اخبرك اني مو مختص في هالسوالف، او اني امثل اي جهة جكومية. اللي بقوله هو وجهة نظري الشخصية. بهالشروط بقول رايي.	اول شي، لازم اخبرك اني مو مختص في هالسوالف، او اني امثل اي جهة حكومية. اللي باقوله هو وجهة نظري الشخصية. بهالشروط باقول رايي.
10299	3325	DOH	DOH	ضيعتهم امس الظهر.	ضيعتهم امس الظهر.
10306	3326	DOH	DOH	بغيت اسوي مكالمة خارجية. اطلبلي ثلاثة اربعة ستة ثلاثة ثمانية واحد ثلاثة ثلاثة في طوكيو.	بغيت اسوي مكالمة خارجية. اطلب لي ثلاثة اربعة ستة ثلاثة ثمانية واحد ثلاثة ثلاثة في طوكيو.
10327	3327	DOH	DOH	روحة ورجعة، لو سمحت.	روحة ورجعة، لو سمحت.
10341	3328	DOH	DOH	شكثر ياخذ حق اروح سوهو مشي؟	شكثر ياخذ حق اروح سوهو مشي؟
10350	3329	DOH	DOH	شنو ابرد في الشتا؟ اليابان او استراليا؟	شنو ابرد في الشتا؟ اليابان او استراليا؟
10363	3330	DOH	CAI	ظرف طارئ صاده ولا قدر يجي.	ظرف طارئ صاده ولا قدر يجي.
10369	3331	DOH	DOH	هذي جلد مية بالمية؟	هاذي جلد مية بالمية؟
10414	3332	DOH	DOH	يصير ناخذ لنا وجبة؟	يصير ناخذ لنا وجبة؟
10442	3333	DOH	DOH	بوديك هناك.	باوديك هناك.
10458	3334	DOH	DOH	انا متأكد اني عطيتك نوط خمسين دولار.	انا متأكد اني عطيتك نوط خمسين دولار.
10490	3335	DOH	DOH	الحمدلله. سلم لي على اهلك سلام حار.	الحمد لله. سلم لي على اهلك سلام حار.
10492	3336	DOH	DOH	والله ودي، مسامحة بس لازم امشي. يمكن افوت آخر قطار. استانست وانا اكلمك.	والله ودي، مسامحة بس لازم امشي. يمكن افوت آخر قطار. استانست وانا اكلمك.
10508	3337	DOH	DOH	اسمح لي، بس انا ضايع. وين الطلعة؟	اسمح لي، بس انا ضايع. وين الطلعة؟
10540	3338	DOH	DOH	قبل سنين، كان يوم للاحتفال بحصاد العيش.	قبل سنين، كان يوم للاحتفال بحصاد العيش.
10570	3339	DOH	DOH	يألمني لما امشي.	يألمني لما امشي.
10571	3340	DOH	DOH	سمجة كلاون تريقرفيش لاحقتني.	سمجة كلاون تريغرفش لاحقتني.
10595	3341	DOH	DOH	شنو هذاك المغلف بأبيض؟	شنو هاذاك المغلف بابيض؟
10663	3342	DOH	DOH	كم محطة للحوض؟	كم محطة للحوض؟
10708	3343	DOH	RAB	شوف علامات الشفايف، ها؟	شوف علامات الشفايف، ها؟
10717	3344	DOH	DOH	من متى جذي؟	من متى كذي؟
10738	3345	DOH	DOH	مسامحة ما كنت ادري انك بتجي اليوم.	مسامحة ما كنت ادري انك بتجي اليوم.
10742	3346	DOH	DOH	"سمعت ان ""الرنقيشو"" واجد مستخدم في اليابان. شنو يعني؟"	"سمعت ان ""رنغيشو"" واجد مستخدم في اليابان. شنو يعني؟"
10751	3347	DOH	DOH	ممكن توصل هالفستان للفندق بعد ما تعدل الطول؟	ممكن توصل هالفستان للفندق بعد ما تعدل الطول؟
10780	3348	DOH	DOH	الباص ذي يروح غرين بارك؟	الباص هاذي يروح غرين بارك؟
10814	3349	DOH	DOH	بغيت اطلب الريوق.	بغيت اطلب الريوق.
10896	3350	DOH	DOH	ممكن تسوي لي جواز مؤقت؟	ممكن تسوي لي جواز مؤقت؟
10929	3351	DOH	DOH	تعرف دكتور حريم قريب من هني؟	تعرف دكتور حريم قريب من هني؟
10949	3352	DOH	DOH	وين اقدر اشتري منتجات جلدية بسعر زين؟	وين اقدر اشتري منتجات جلدية بسعر زين؟
10970	3353	DOH	DOH	اكيد نسوي. محطوطين هناك، تشوفهم؟ المذكرات ينباعون بسرعة جنهم ببلاش.	اكيد نسوي. محطوطين هناك، تشوفهم؟ المذكرات ينباعون بسرعة كنهم ببلاش.
10986	3354	DOH	DOH	لا. مع كريمة، لو سمحت.	لا. مع كريمة، لو سمحت.
11005	3355	DOH	DOH	ابغي احجز طاولة للعشا الليلة.	ابغي احجز طاولة للعشا الليلة.
11023	3356	DOH	DOH	ابغي كحول ميثيلي.	ابغي كحول ميثيلي.
11049	3357	DOH	DOH	بغيت أأكد حجزي.	بغيت اأكد حجزي.
11052	3358	DOH	DOH	يم كاونتر الخطوط الجوية السنغافورية هناك.	يم كاونتر الخطوط الجوية السنغافورية هناك.
11130	3359	DOH	DOH	انت بتوصل لي هالكمبيوتر، صح؟	انت بتوصل لي هالكمبيوتر، صح؟
11201	3360	DOH	DOH	عيونك حلوة.	عيونك حلوة.
11217	3361	DOH	DOH	لو سمحت، تروح الثالث والسبعة وعشرين؟	لو سمحت، تروح الثالث والسبعة وعشرين؟
11228	3362	DOH	DOH	لازم امشي الحين.	لازم امشي الحين.
11266	3363	DOH	DOH	لو سمحت عطني اسامي مطاعم زينة.	لو سمحت عطني اسامي مطاعم زينة.
11345	3364	DOH	DOH	اوه، صج حلو. شكله حلو عليك.	اوه، صدق حلو. شكله حلو عليك.
11347	3365	DOH	BEI	وين رايح؟	وين رايح؟
11356	3366	DOH	DOH	شرطة. عندنا تصريح بالبحث. افتح.	شرطة. عندنا تصريح بالبحث. افتح.
11401	3367	DOH	DOH	بغيت تذكرتين حق عرض الساعة ثمان.	بغيت تذكرتين حق عرض الساعة ثمان.
11431	3368	DOH	DOH	شكرا. الجو دايما جذي معفوس في لندن؟	شكرا. الجو دايما كذي معفوس في لندن؟
11440	3369	DOH	DOH	ما يعجبني هاللون.	ما يعجبني هاللون.
11441	3370	DOH	DOH	اي مسار لبرلين؟	اي مسار لبرلين؟
11468	3371	DOH	DOH	عقدي ضايع.	عقدي ضايع.
11519	3372	DOH	CAI	بكلم الحارس.	بكلم الحارس.
11555	3373	DOH	DOH	هالطيارة بتمشي على الوقت؟	هالطيارة بتمشي على الوقت؟
11566	3374	DOH	DOH	اي، بخلي هذي في بالي.	اي، بخلي هاذي في بالي.
11589	3375	DOH	DOH	لأني بسوي هالسلمون بطريقة مينيير.	لاني بسوي هالسلمون بطريقة مينيير.
11678	3376	DOH	DOH	ابغي احد يتصل يقعدني، لو سمحت.	ابغي احد يتصل يقعدني، لو سمحت.
11732	3377	DOH	DOH	خله في كيس لو سمحت.	خله في كيس لو سمحت.
11770	3378	DOH	DOH	اجيب لك شي تشربه؟	اجيب لك شي تشربه؟
